c,sigma1,pi,piStar,y
112.0,2.3532556307613692,0.9940329298549662,0.96,-3.5415062005023543
208.0,1.8271551352607411,0.9675490389667115,0.96,-1.6779833240952666
206.0,1.9267299357317957,0.9825493321921793,0.96,3.0714888411662162
207.0,2.5368322873152502,0.999996899136846,0.96,-5.689154031027831
216.0,1.9557790038417417,0.9616095425631913,0.96,-2.0796409296434057
231.0,1.9875870045576114,0.9994027869845753,0.96,-4.463730244757518
213.0,1.9561339973134124,0.9846420816984642,0.96,2.1811958790617774
213.0,2.316514683520057,0.9983347556303647,0.96,-4.81964978672338
201.0,2.370012286114655,0.995713910582341,0.96,2.8809152322989804
203.0,2.2354928621466974,0.9877044760161041,0.96,4.209520512892574
206.0,2.157416673295694,0.9992993309459276,0.96,3.735873597391008
211.0,2.180626365069209,0.9995028658514808,0.96,5.439568315475234
205.0,1.7861706236447565,0.9886208917105429,0.96,-4.416297777516502
215.0,2.2700871719027265,0.9995550740772291,0.96,4.460189846642606
217.0,2.145510569104543,0.9643224396397637,0.96,2.0820056915018625
200.0,1.9819926360324096,0.9990752570671936,0.96,-4.5247841565291544
209.0,1.9390189214789175,0.9799197703280706,0.96,-2.9251470712921366
206.0,2.172002875146256,0.9845853395392435,0.96,2.154345647904358
201.0,1.780483883969525,0.9785580013524503,0.96,-3.3750047375752166
210.0,2.0935002181100786,0.9903759672323541,0.96,2.967313347335939
214.0,1.4485551021237428,0.9848411386307339,0.93,3.0978663007256544
217.0,2.0326827013727424,0.9698726956531813,0.96,3.3553599013999644
244.0,1.865674410572156,0.9824594712197277,0.96,-2.6198074930826154
209.0,2.192960337800609,0.9985019574071884,0.96,4.150762197933392
208.0,2.2459447343301715,0.999681678721444,0.96,4.401986457965175
205.0,2.2116969704375355,0.9999199869463704,0.96,4.733141387785084
202.0,2.175467422528711,0.9718178536647574,0.96,3.6227698445758563
203.0,2.2520239741065438,0.9848419106365428,0.96,-4.533139223780487
210.0,2.3361220786373393,0.9999844910511813,0.96,-5.178463809089589
215.0,2.2437063833799495,0.9865803689576508,0.96,-4.663841319254431
206.0,2.177304422588595,0.9675575441467194,0.96,4.081870522751951
221.0,2.0200313393378675,0.9977450730572051,0.96,-3.827799715472699
207.0,2.030108271081765,0.9889290106846671,0.96,2.810349150045505
208.0,2.004992905711108,0.9880070727772376,0.96,-3.8724891620580224
204.0,2.327286797090034,0.9997496140891639,0.96,4.555010901201011
207.0,2.1381726049328877,0.985602279285309,0.96,-5.064270511234023
217.0,1.9849245114531335,0.9981700862416301,0.96,-3.7027020876281562
201.0,2.2002974820157633,0.9651628923704254,0.96,-2.3278829607356895
201.0,2.3303285601602526,0.9971242994921499,0.96,4.77005945880087
211.0,1.8215959759868459,0.9655113658073976,0.96,-2.478066681317876
211.0,2.1416207810548644,0.9949691858624198,0.96,3.8329075470898717
200.0,1.949037628976407,0.9729972515902324,0.96,-4.770051044801911
162.0,0.1871260220191975,0.9927415951653044,0.99,-0.07363162465770869
234.0,2.006616648953274,0.9935095554369071,0.96,4.780963597156543
203.0,2.387048333077651,0.99979999797572,0.96,4.151759950476708
220.0,1.8879271137143565,0.997831322394062,0.96,3.8039193040406833
211.0,1.695392746105364,0.9913094089898153,0.95,-3.025267775001263
228.0,1.9914980416374841,0.9986419605758147,0.96,4.521996617782893
201.0,1.349436936221724,0.9739866184433856,0.91,3.02958369216186
226.0,2.0495636019670114,0.9902483815722113,0.96,3.0404198732723136
208.0,2.116296537811847,0.9965768708429471,0.96,3.4365246386934993
208.0,1.9542134673348501,0.9834673021382944,0.96,3.307046581224473
201.0,2.2546118729893956,0.9891486424094731,0.96,4.81455004865422
206.0,2.113478062424255,0.9768688776614085,0.96,2.7634026567722567
218.0,1.8457239817550803,0.99819371852817,0.96,3.796541268999667
241.0,1.9533437818590982,0.9764269967490476,0.96,-2.378318613589974
211.0,2.220867104368354,0.99706094268574,0.96,-3.8669404082084027
201.0,2.013633399679678,0.9677238425458475,0.96,3.452240371655407
202.0,2.0875675503107565,0.9843755824103712,0.96,3.70316987037183
200.0,2.0100396420567637,0.9661188066136732,0.96,-4.348667248458592
203.0,2.462748229280368,0.9993663670305546,0.96,5.574015515773038
212.0,1.8552561356475867,0.9790809575072127,0.96,2.671630354976232
203.0,2.3215525568120277,0.9931183568139853,0.96,-3.921124475704391
221.0,2.029158515682685,0.9897854927816059,0.96,-2.658387344300542
212.0,2.3417884346426643,0.999983959271141,0.96,-5.1363544726068335
213.0,2.58709680516975,0.9999999820305032,0.96,-7.170436840854575
202.0,2.431322110931957,0.9999843363186637,0.96,-5.14412095334187
207.0,2.023096683978893,0.9838204325317047,0.96,-2.9446688826923113
212.0,1.8132308725550872,0.9762739221168012,0.96,-3.3345777140508415
202.0,2.0642246724014712,0.96303545734271,0.96,3.079082176213065
204.0,2.455273277974958,0.999864809594467,0.96,5.876957652192653
206.0,1.9312837927958735,0.9805036104316701,0.96,2.2181541922871197
212.0,1.7806558553322285,0.9672331027481099,0.96,1.943795256523817
205.0,2.1417882651467157,0.9692537736228553,0.96,-4.00323000128382
207.0,1.939307432815247,0.9848906343618589,0.96,2.3445273500695634
208.0,1.9345319080126826,0.9605015462294608,0.96,2.9119748412441067
207.0,2.248142806154049,0.9999572757326495,0.96,4.79262238450544
204.0,2.146026721995435,0.9967849431321395,0.96,-3.5146448480037162
211.0,1.8041117968895293,0.9790667501205742,0.96,2.832658485407246
209.0,2.266941036466818,0.9998486488605082,0.96,4.46636279701404
213.0,1.7330551089650823,0.975714540059628,0.95,2.118288462232309
211.0,1.9324960108992153,0.989559319753123,0.96,3.9173173866829276
209.0,2.093395900477247,0.9894090600703968,0.96,-4.57519013616102
220.0,2.1386305214737917,0.9988968517909682,0.96,-4.788967631292864
206.0,2.1940078563579455,0.9902076384920993,0.96,4.814481773010335
205.0,2.2078270474407566,0.9956049306994992,0.96,-3.757306692084066
207.0,1.9554165259446785,0.9789694698596347,0.96,-3.391998712050596
213.0,1.9026246839771952,0.98305316337528,0.96,-3.0895068955391687
205.0,2.2683602049595293,0.9874215865012995,0.96,-4.6983648115159005
201.0,2.1621446097993418,0.9905218816564593,0.96,-4.303815134927131
201.0,2.1119334250012307,0.9861583776153138,0.96,2.462976734566953
206.0,2.1519207219836742,0.9855999775732898,0.96,3.2622665152520582
236.0,1.7537883399310235,0.9862060741780645,0.96,2.561591786961658
210.0,1.9549919841760741,0.9712195782869383,0.96,2.9195871255152896
210.0,1.967088293884351,0.9606571391135968,0.96,2.51293067210749
220.0,1.6342104004045823,0.9617367956635247,0.95,1.8543438083477433
206.0,1.338038141428763,0.9158932857915636,0.91,1.6514217540286336
210.0,2.1786547236317184,0.9747444982209948,0.96,4.33402398635058
209.0,2.330417618873226,0.9978542595083786,0.96,5.00045803356097
205.0,2.123659497049813,0.9671680898964724,0.96,-3.563378380350381
226.0,1.7777562495545045,0.9900399996537894,0.96,2.4964683491882043
203.0,2.422128261906138,0.9998914508717899,0.96,-4.404593562598899
203.0,1.8405396814360258,0.9754622257259091,0.96,2.928509719995384
203.0,2.1865733712273263,0.9822805366562147,0.96,3.4982303702733324
213.0,2.2024538444274837,0.9982697160182717,0.96,-3.959209140885298
238.0,1.9247713093472874,0.9629486437495923,0.96,-3.959810032479213
209.0,1.8431152147445293,0.9883553228415617,0.96,3.069431592286711
218.0,1.9275766077932381,0.9851745226473984,0.96,-2.3104558725343525
204.0,2.1346519318932566,0.9723418270498573,0.96,-3.252423380479843
216.0,2.1275639863949314,0.9965830007467823,0.96,3.526814576239118
227.0,1.782029769734508,0.9832533444519941,0.96,-2.5769628505636217
217.0,1.777674373547488,0.9629074153401661,0.96,-2.676527623399103
225.0,2.0071827492083094,0.9926220278550614,0.96,2.6025184937944883
207.0,2.1663237578303938,0.9682548702557855,0.96,2.416903561827875
211.0,1.9791409265134385,0.9756826829161609,0.96,2.5483564764428692
204.0,2.224025571192917,0.9793889860405962,0.96,4.582944138961303
206.0,1.902068947471978,0.9944108797767776,0.96,2.896395784419768
203.0,2.1752262910048925,0.9722145201910201,0.96,-4.5965199035662225
244.0,1.7657832860050424,0.9971452577146307,0.96,-3.8780694451781073
212.0,1.9953103522510722,0.9996873517546789,0.96,4.500051715871443
205.0,2.1118957946253034,0.9988185963605501,0.96,-4.319437889236319
210.0,2.2838957047118926,0.9998366245851728,0.96,4.701388870772682
231.0,1.7305073239227617,0.9707647650782332,0.96,-2.2101701837684455
205.0,2.098436861263688,0.9734887305297482,0.96,-2.2212781749140174
214.0,2.130370668721784,0.9701142814060897,0.96,-2.308802196796139
205.0,2.156824324202047,0.9806254645401667,0.96,-3.0778437938098344
204.0,2.232828308639978,0.9909364629833041,0.96,4.6590715080436995
208.0,1.7419705436628328,0.9973895274395684,0.96,3.6362860258042256
221.0,1.8331814078046964,0.9642623522235865,0.96,-3.275052358022783
207.0,1.9474143816619,0.9629228838073851,0.96,1.5013743485217337
204.0,2.0518964914374003,0.9762237949582269,0.96,2.915372435800434
203.0,2.0886113179456265,0.9632213130868241,0.96,-2.9465124112735137
209.0,2.3390166266111425,0.9999985572497491,0.96,6.281406595718313
206.0,2.2400604366712624,0.9992036207022226,0.96,3.9495125387307133
206.0,1.9347193979960362,0.9765785518579304,0.96,1.975114640182296
210.0,2.315869094125544,0.9993984068255088,0.96,4.895644954177172
207.0,2.1534558184407935,0.9920337621817548,0.96,4.158426905010632
204.0,2.2802766007018547,0.9936291007552915,0.96,2.9777056796723067
224.0,1.7853713603925552,0.9779399054331257,0.96,2.6419848708161258
202.0,2.27186600478203,0.9975272465700277,0.96,-4.519150663455695
197.0,2.227341912479048,0.9687803793444355,0.96,4.259451235102094
206.0,1.8729652175370712,0.9969754548103802,0.96,3.7765224747693518
206.0,1.9003232743932397,0.9733128816230676,0.96,-2.833539243111757
206.0,2.1006644130311063,0.9699364081384355,0.96,4.706750680248317
212.0,2.1313215713843436,0.9921728792954427,0.96,3.451232816151228
213.0,1.3720850568860048,0.9281553201919139,0.92,-3.5405820927561162
211.0,1.8972528635507286,0.9630468992956405,0.96,2.2143711863225737
224.0,2.0233733642374054,0.9819856023746094,0.96,-2.1838065925130614
208.0,2.2124311864127524,0.9994784300991929,0.96,-4.874633859734733
208.0,2.2835285290708165,0.9960674446122293,0.96,-4.284153625260183
228.0,1.9346600774356093,0.999736266912221,0.96,-4.780885347015874
201.0,2.4255872405597922,0.9999885186792896,0.96,-5.982001809513437
215.0,1.7549702457683207,0.9608711927812722,0.96,-2.1436140998204904
208.0,2.1957740926114133,0.9987249868003085,0.96,3.658175733454685
205.0,2.086535366584423,0.9979553191891567,0.96,4.333349552569947
203.0,1.7826937999267816,0.9999946262625944,0.96,-6.081085071826412
216.0,2.250749154270318,0.9946701601196835,0.96,-4.472330361865315
222.0,2.280291777932215,0.998015037520012,0.96,3.437573792921522
200.0,2.427112255179678,0.9991705713638015,0.96,-5.337453646326188
202.0,2.436506528065366,0.9989119866961528,0.96,-5.528286877313943
218.0,2.057461948336153,0.9985002261570514,0.96,-3.440461052009881
209.0,2.279380871666003,0.9866519330697482,0.96,4.540734264305178
213.0,2.4019175177055727,0.999893698168636,0.96,-5.499338719656299
205.0,1.915042483466246,0.9762496132372789,0.96,3.0548709093822373
219.0,2.0760337108207847,0.9994256851654769,0.96,-3.8921597523488605
209.0,2.1159075772945664,0.99573997808964,0.96,-3.373084284573148
208.0,2.0655396749375243,0.9898774835393758,0.96,3.07787123932386
202.0,2.22396668509961,0.9977834852236124,0.96,-4.050703825152793
210.0,1.9638401632172908,0.9700096985940477,0.96,4.357945356354086
200.0,2.090955212589958,0.9682371628397487,0.96,4.065061930171703
206.0,2.3909276715537064,0.9999966925661183,0.96,-6.438211215159369
209.0,1.7898764602804709,0.9766831554019096,0.96,-3.6779981172398597
213.0,1.7524864210939282,0.9968606699079201,0.96,3.697144476684595
206.0,2.4104283688088985,0.9999976868344357,0.96,6.144702920070803
205.0,2.57124576951583,0.9999999540281596,0.96,-6.80027039907881
213.0,2.2506351378268836,0.9998796442322869,0.96,-4.390149263294245
203.0,2.4814539569330836,0.9999186028547747,0.96,5.826382165416987
221.0,2.0211966605931493,0.9919567037870571,0.96,-3.406366651043257
215.0,2.0781892910063404,0.9897415681876738,0.96,-4.151635503072946
207.0,2.000354102140164,0.9737127753628826,0.96,-2.509111734338331
203.0,2.200171268976166,0.9958093188016262,0.96,4.747854037769347
212.0,2.2914006436466257,0.9980840562055434,0.96,-4.887912568140851
240.0,1.7654703545462365,0.9639842575245491,0.96,-1.478737282546097
202.0,2.4726524721675958,0.9998756656344642,0.96,5.895580868724091
206.0,2.2113620726967427,0.9984670013890011,0.96,-3.946311124686982
215.0,2.0920960259024954,0.9934062232777827,0.96,4.35204712708989
207.0,1.9577430785488386,0.9898309077434962,0.96,-2.6865024136923914
203.0,2.2963937400956644,0.9999701694381032,0.96,4.6400393374972175
209.0,2.1627207316871044,0.9925526099040467,0.96,3.522081547339278
216.0,2.2451729574598893,0.9922908282703793,0.96,3.3518396162316226
202.0,2.153368709770875,0.9915844632930925,0.96,-3.0839560271488233
213.0,2.04178280669154,0.9998071506124522,0.96,4.158270150650737
207.0,2.0741984302336878,0.9985850843512538,0.96,-4.529429798454844
202.0,1.8262089146892717,0.9754853164879559,0.96,3.940108486851772
201.0,2.0221485520818523,0.9894069305070545,0.96,-2.494435813266796
201.0,2.1336879083048883,0.9941100856641928,0.96,3.773376156042208
208.0,2.2676812457698277,0.998604571553916,0.96,-4.066072961032845
209.0,2.0501263526680824,0.9648847967350921,0.96,-2.7187181553424744
207.0,2.0208675037702237,0.9977591274359305,0.96,-4.0867526564831
221.0,2.243949096963111,0.9999982247813439,0.96,-5.897926173760104
212.0,2.036869091105089,0.984070935710005,0.96,3.207381584850561
208.0,1.8673431122854516,0.9602717630290574,0.96,2.336097003332994
200.0,2.434951555086523,0.9997970784221573,0.96,-6.3222198158639324
231.0,1.9940940071622797,0.9884553023871135,0.96,3.304719674727614
200.0,1.7139511499895126,0.9803237851950298,0.95,-4.655715780083806
186.0,0.29636814898109,0.9941673733853493,0.99,-0.19355125770402706
220.0,1.8716214626320384,0.9696153833190077,0.96,-3.485699901177918
207.0,2.019228380776434,0.9775102226300769,0.96,-3.326780738122751
211.0,1.406821520257367,0.9805114644243511,0.93,3.7501101829535
218.0,1.8446036129761014,0.9867198736134237,0.96,2.511499099830543
203.0,2.1312005546107193,0.9704940394504209,0.96,3.635617991886936
202.0,2.2381584252130295,0.9998301051177455,0.96,4.288764776804521
213.0,2.166836402861439,0.9965586273576292,0.96,-3.1158339815876763
209.0,2.2288731892282954,0.9970510515705925,0.96,4.703662555354704
208.0,2.0753561943281453,0.9716192612258474,0.96,-2.6165418616276
208.0,2.2214800286799123,0.9882441809604284,0.96,-2.943825700210449
205.0,2.193986492094416,0.9995324579047665,0.96,-4.69719378164459
210.0,1.79393298611497,0.9690362423900106,0.96,-2.76530194060597
226.0,1.7274733525912813,0.9739950524378312,0.96,2.549159871628626
207.0,2.1027087287188166,0.9960708642583482,0.96,4.0948912639819826
207.0,1.9951258556247184,0.9722498055771245,0.96,2.6946122706718096
201.0,2.333931474589498,0.9955116712025804,0.96,5.06854436146362
209.0,2.431087314995939,0.9999363139699046,0.96,-6.152231746459575
224.0,1.9047883028970294,0.9781509718217584,0.96,-2.752803780903032
203.0,2.007883383989072,0.9708206101546929,0.96,3.0750373404058537
204.0,2.136198390554155,0.9869462038055944,0.96,3.4195486833735727
100.0,1.4876272692436816,0.9998290605216645,0.94,-0.4735638579562752
210.0,1.9221600240193781,0.9633059621173229,0.96,-3.322377797895732
201.0,1.6410520936357036,0.9573604797205957,0.95,2.97048748304938
208.0,2.149229291279986,0.9750423964482191,0.96,3.9246811691049137
208.0,2.2273939869957506,0.9908693782318932,0.96,4.336214561415766
203.0,2.253204465600947,0.9975990385492427,0.96,-3.2277024133400216
209.0,1.8676620494532963,0.9758381674892642,0.96,2.478249639564156
213.0,1.6981273597950157,0.9900968969436872,0.96,-3.2054988247324325
208.0,2.170736320505749,0.9994859857648883,0.96,4.984234901315585
208.0,2.3073166681682786,0.9999879712510816,0.96,5.492360907611779
208.0,2.1265065186099266,0.9973029136159323,0.96,3.781120533363468
212.0,2.338701325972018,0.9996754871835951,0.96,5.521479972513919
202.0,2.3189546060178827,0.9999604011946723,0.96,-5.5100344220731365
206.0,2.1432926449172287,0.9965859699877736,0.96,4.115587810959669
207.0,2.0029988164784105,0.9937738176060944,0.96,-2.7661909846976385
200.0,2.1088344946501048,0.9758932740039933,0.96,4.491475688054619
208.0,2.2914055590729037,0.9947485852092434,0.96,-2.8050799527483767
203.0,1.8748741137414242,0.9683446781270872,0.96,2.003474200086168
205.0,2.221652491266556,0.994495688885174,0.96,-4.004026987971939
215.0,1.7950049384888904,0.9802932478924388,0.96,3.356147411679847
205.0,2.4150020910698116,0.9998805570973505,0.96,4.963395273311287
220.0,1.8884638928019253,0.973990260023372,0.96,-4.433122049987601
219.0,1.9369618108407278,0.972418198694264,0.96,2.01663691290781
207.0,2.048429487441728,0.999463798219072,0.96,4.054591023054139
209.0,1.9977479619483853,0.9606296058856306,0.96,-4.0509507588948175
219.0,2.1062683256760346,0.9782090140548526,0.96,4.2684505919350855
215.0,2.0979349450527103,0.999628795912457,0.96,4.642008494931899
203.0,2.237087443846703,0.9689314153342055,0.96,-3.4399403467934775
