c,sigma1,pi,piStar,y
155.0,2.2224754279463275,0.9878265887294345,0.96,-2.738614342996587
163.0,2.5829923830311055,0.9999998634171983,0.96,6.061424608453006
168.0,2.2756099186467194,0.9809505726996871,0.96,4.405747802642076
161.0,2.2663279075943548,0.9762636000929468,0.96,1.9441595532679115
161.0,2.5057861899573592,0.999896547663807,0.96,-5.912497768764982
152.0,2.263915191827461,0.9730836976407877,0.96,-4.510967644943448
161.0,2.2070298519142733,0.9884662343925835,0.96,-3.5601375259435923
153.0,2.2987928378674876,0.9910884615235683,0.96,4.046693959454995
161.0,2.070500052786767,0.9807321995787073,0.96,3.541121433268258
153.0,2.1861717045499103,0.9755337630583156,0.96,-2.795925729560293
166.0,1.8809125809894112,0.9852958595505451,0.96,2.7972432840814343
156.0,2.4945678532495767,0.9989865710101955,0.96,-5.348648244731265
156.0,2.2224429743494305,0.982449186341966,0.96,-2.5297436042672605
163.0,2.072756348163298,0.9771819140584987,0.96,2.0705243230067047
158.0,2.395900039781384,0.9999343360579338,0.96,-4.440415482859999
172.0,2.350806896831334,0.999599242917073,0.96,5.034050349831585
151.0,2.458758258373927,0.9989150317737244,0.96,5.274001591616032
153.0,2.302398440396337,0.9947712263922698,0.96,-4.597663175614005
173.0,2.0747647344999973,0.9932071882231941,0.96,-3.1538272209297866
168.0,2.167598163422787,0.9642137463417318,0.96,2.9185263543108357
151.0,2.2177778574048266,0.9796772583550697,0.96,3.149786345203431
159.0,2.3014322752188145,0.9702442441247389,0.96,4.442657726059517
153.0,2.6476804337405806,0.9999999934899142,0.96,-6.968097217211815
167.0,2.3969255612935982,0.9998917737251021,0.96,5.518165343417348
161.0,1.9840407721793292,0.9623476527209783,0.96,1.4377388464074226
166.0,2.378569204191653,0.9999783893533079,0.96,-5.414378859195073
162.0,2.311185922752235,0.9989012183307714,0.96,4.556753271751052
152.0,2.2602666656256125,0.9854867349983004,0.96,-2.619754427554941
160.0,2.162734951634008,0.9903076299142123,0.96,3.3501817231908677
162.0,2.0682723733971295,0.979233813070584,0.96,-2.845841839074592
178.0,2.2292278320612158,0.9988549088976769,0.96,4.100035227086332
151.0,2.2959743537029227,0.981709986247861,0.96,-3.3772397002100356
151.0,2.116125651761737,0.986251678995751,0.96,2.9970443983879864
161.0,1.3439606109371587,0.9151924738158146,0.91,3.696593139577929
157.0,2.2999424647586313,0.998301904156154,0.96,4.122622038896214
163.0,2.451678721573636,0.9998174316286933,0.96,5.162459172538833
154.0,2.2307168678912626,0.9677345990892877,0.96,2.0995780950869647
150.0,2.4357585954696512,0.9948021921771636,0.96,-4.89193811645318
153.0,2.495639487373513,0.9991523696071106,0.96,-5.156265166204253
154.0,2.2189901623014907,0.9789410205972795,0.96,-1.9860642547112115
161.0,2.041114342879144,0.9693869572710332,0.96,-2.183012939137089
163.0,2.222490509336264,0.9704772624031751,0.96,-3.5072700284143195
166.0,2.3113240792330276,0.997944589941681,0.96,5.195466260280453
160.0,2.176226633751691,0.997972425267943,0.96,-4.311087790329868
153.0,2.269017955397663,0.9735674034431893,0.96,-1.9608296623193433
164.0,2.006106601500548,0.9877899411842871,0.96,-3.124877314508744
165.0,2.288323536213586,0.9775025793296791,0.96,3.8748195636230185
158.0,2.3361340647672777,0.9717860185460165,0.96,-4.631981250482621
157.0,2.4606382607335657,0.9999431702054026,0.96,-5.551698735797382
168.0,1.9669926393808859,0.9716307716917592,0.96,-2.823367474373988
161.0,2.0561812322900876,0.9666272129140674,0.96,-2.588433638964161
156.0,2.307647714074916,0.9746182115354598,0.96,-2.982912072142828
163.0,2.501990976369126,0.9997996815203335,0.96,4.356735975098447
155.0,2.2263536002072795,0.966666639667916,0.96,4.300235326030111
159.0,2.043827977518456,0.9845613526200201,0.96,-2.6817978500139126
169.0,2.114073138080439,0.9718482547360732,0.96,2.73877751063072
168.0,2.1419580782113994,0.99957836404915,0.96,-5.105601384667897
153.0,2.5162698335802363,0.9999987876271793,0.96,-6.3473034343924315
150.0,2.343646378097236,0.9849572081143148,0.96,-3.791209722521744
162.0,2.075045172091714,0.9788663715782576,0.96,-2.4669298119879053
160.0,2.265726415177925,0.9968664543439427,0.96,4.266768872170657
175.0,1.8403695741237314,0.961102374486441,0.96,1.6334229737044843
175.0,1.7623525049519277,0.9694401143594517,0.96,-2.838728430696213
167.0,2.1982263950668903,0.9986708376886996,0.96,3.369791416491478
155.0,2.4141627797394722,0.999773750690957,0.96,4.337859360656698
154.0,2.233813261304202,0.9665265978636752,0.96,-2.338250876474518
163.0,2.184387630659658,0.986852136531973,0.96,2.5128906995523685
152.0,2.2413930768144326,0.9608796303587992,0.96,2.635498529231107
180.0,1.683312768207984,0.9785966532356237,0.95,-2.5452667076247084
170.0,2.443735450047936,0.9998813225366633,0.96,5.426759448805141
172.0,1.8877528235388363,0.9989336562475615,0.96,-4.332380155372242
157.0,2.560345990654004,0.9999533844441093,0.96,-5.98397133103299
171.0,2.1028783717291337,0.9958157821523131,0.96,-3.2298431470139426
152.0,2.39080911553525,0.9969773224983792,0.96,4.574704687278666
171.0,2.1735796002907337,0.9934562923148406,0.96,3.7756256934928634
151.0,2.3417750840025504,0.9763686666463682,0.96,-4.457208639157007
156.0,2.311703264192843,0.9967783226863466,0.96,3.926137694506488
167.0,2.1004968271358404,0.9618715431174737,0.96,3.695352648855725
170.0,1.8116006807452674,0.9961270456701383,0.96,3.724328772789882
166.0,1.7899363387448683,0.9704714270124825,0.96,1.6346907589926418
156.0,2.2133659162469232,0.9886295150939785,0.96,-3.577026956930721
159.0,2.193793282951949,0.9619780765502634,0.96,3.4704518921430756
157.0,1.5676316889615736,0.9833712656187193,0.94,-3.4332947301775527
167.0,2.281878311258174,0.967736307535063,0.96,4.375036861923885
173.0,2.1316652610061064,0.9808212048564355,0.96,2.4659882299401454
159.0,2.0982921536319754,0.9963621964319103,0.96,-3.287890417724083
164.0,2.188274903760174,0.9945640879897198,0.96,-3.0488257597011734
155.0,2.281317350995419,0.9755081444415366,0.96,3.2264462868053427
159.0,2.313227732728873,0.9670862281356583,0.96,4.5820159422675815
156.0,2.2473004480953724,0.9998612306233123,0.96,-4.539467142427443
164.0,2.2414994544990843,0.9981403688890497,0.96,-3.9319368539187303
157.0,2.2167206662333068,0.999897514889305,0.96,4.412514213800934
151.0,1.9930317820189467,0.9757723628497902,0.96,-2.38088639112208
159.0,2.358450872520374,0.9791606258505985,0.96,-2.2600318098558287
174.0,1.843184048880955,0.9864565371452163,0.96,-2.328250605529549
165.0,2.036471109500032,0.986820891500622,0.96,-3.0468933198121984
167.0,2.2004799986308883,0.9656139301369489,0.96,-2.091619062477651
155.0,2.1547249129311075,0.9921383531819215,0.96,-2.986527383565078
155.0,2.5034535649509215,0.9998950180191182,0.96,5.116765435286181
177.0,2.2036472172400727,0.971725493124411,0.96,-3.695340350477723
167.0,1.9550069486988053,0.9790257644358032,0.96,-3.066866641554988
153.0,2.3041670254641122,0.9826331390023552,0.96,4.56836599270295
156.0,2.2504662491015495,0.9920328531253583,0.96,2.9991467934847735
