c,mu1,pi,piStar,y
159.0,1.5294915337970454,0.9968150702229327,0.98,2.1118048325820054
162.0,1.0371326488028696,0.980124269331313,0.97,1.069462906198976
198.0,0.9916671596151014,0.9818550086174906,0.97,1.7630344091081076
168.0,0.9479829738730448,0.9895782747283763,0.96,2.1976380242866833
192.0,0.9540012538212995,0.9639227355729003,0.96,1.3040457558791765
168.0,1.3798689494977276,0.9819619646269301,0.98,0.9883291788474599
198.0,0.9109954734373583,0.9698574745915517,0.96,0.9512270770036823
164.0,1.3663364984916024,0.9881986976016855,0.98,1.3653387655744957
167.0,1.0704727709429538,0.9827339631135462,0.97,1.416343563844452
181.0,1.2205447474355309,0.9855949933356878,0.98,2.36170686678641
175.0,1.2348350967737867,0.9870681284837916,0.98,1.4178712124291906
164.0,1.0742577350247118,0.9758475630237275,0.97,3.5782166293236344
184.0,1.252467846974137,0.9800749852236685,0.98,0.8087163737805145
169.0,0.9049474931110228,0.9887826488665933,0.96,3.2532445795036375
177.0,1.200057099950689,0.9908311799507068,0.97,2.016372369630524
188.0,1.1048650462155205,0.9732339462073113,0.97,1.5705818104401308
184.0,0.8001318254169091,0.9533086039569806,0.95,0.78019855823935
165.0,1.5678126013277642,0.9975992538083315,0.98,3.3492237405057255
479.0,0.9718431660920176,0.972942045762209,0.97,1.2741533893447212
182.0,1.061256120426023,0.9858947263904673,0.97,2.7121347966661435
201.0,1.2329999397045264,0.9881488140494646,0.98,2.4085905900493136
195.0,1.0374910979401815,0.982496113678545,0.97,3.3045462539191437
187.0,1.2998363277949638,0.9976843434728205,0.98,3.176357946122633
173.0,1.033296659361632,0.9791509559321638,0.97,2.086220703671314
233.0,1.1519414899694755,0.9958693294336399,0.97,2.6025795609013604
158.0,1.4938963223851407,0.9803122242708908,0.98,0.8115028764393916
178.0,1.4585374108674356,0.9955335130545246,0.98,2.2279007547698813
170.0,1.204819155575416,0.9812870773531048,0.98,2.3032452046197847
181.0,1.0591538319038722,0.9775639795005696,0.97,1.32522091264268
194.0,1.1410126164245749,0.9779167318740263,0.97,1.4721434265136852
185.0,1.0659815853940442,0.9882432675242655,0.97,2.093684675743116
182.0,1.2618438476884988,0.9910652282264221,0.98,2.878447501940184
168.0,1.2137674262686264,0.992130831168774,0.98,3.372974256749906
165.0,1.4631271640745667,0.9877887764397962,0.98,2.6475442867501595
189.0,1.1515662514810678,0.99214112277911,0.97,2.4402873005922814
169.0,1.2372674605197482,0.9814286287375188,0.98,2.27198007156282
186.0,1.1474206345332143,0.9738059606095294,0.97,1.7650407388294083
162.0,1.4410917576833246,0.9838258467604171,0.98,1.703047214066728
182.0,1.0745041155148096,0.9791753255894229,0.97,1.755834157317481
173.0,1.232665444566003,0.9915305770793711,0.98,2.546875958964958
177.0,1.563551975228623,0.9948244777237771,0.98,2.4943254489733375
194.0,0.9489827070560434,0.965489377952066,0.96,0.8646108902779461
155.0,1.4140584052652867,0.982477572379852,0.98,2.279381026714086
156.0,1.4642523363369464,0.9881074792530867,0.98,1.4762785318892049
190.0,1.0481647466579649,0.9849833381498213,0.97,1.3921273399381138
172.0,1.0057549360487128,0.9834800437551344,0.97,1.3031186617147155
167.0,1.0288879376377318,0.9834003072965786,0.97,1.1420130495138614
260.0,1.1061100722608468,0.9772397520910009,0.97,1.348929534057075
161.0,0.9604453002157012,0.9854035156073446,0.97,2.09400836776034
168.0,1.3104848886214853,0.9883421493404508,0.98,1.2089318168527543
188.0,0.9175618563368709,0.9699503242249689,0.96,0.8284011322742443
173.0,1.2455540021461633,0.9854514674581067,0.98,2.629894919885057
165.0,1.2936054338065268,0.9911638820448921,0.98,3.1241177999158243
159.0,1.2688142991020739,0.9846225767633103,0.98,3.074812854740814
165.0,1.0568436237858823,0.9781224533132953,0.97,1.2475291339854353
183.0,1.0644277514565668,0.9858600283653177,0.97,1.5544134202944813
167.0,1.1519838454477205,0.9971788605763684,0.97,2.9695702989303943
164.0,1.2557251975629193,0.9892232328399394,0.98,3.179020358643603
173.0,0.9115154774265437,0.972982954547648,0.96,1.3501442164530058
171.0,1.0402256487643027,0.9864710802684601,0.97,3.1109520445780197
169.0,1.0483513750251148,0.9807272295517679,0.97,1.5382478696620296
205.0,1.0712415085571174,0.9873191441125261,0.97,2.20595127015738
178.0,1.3569636777095744,0.9811792695994485,0.98,1.1722789611173838
194.0,0.8519039099364314,0.975612834501215,0.96,2.2435693520065216
161.0,1.5008139599795896,0.9883872583388987,0.98,2.3482372503503464
201.0,0.9346342125523216,0.9698773591587203,0.96,0.8776091100071586
193.0,1.001474043584514,0.9724243789091328,0.97,0.9724250705790982
169.0,1.0253902694361559,0.9758385467918198,0.97,1.03985333404548
182.0,1.185231342364831,0.9880495127049574,0.97,2.1266954590004055
157.0,1.3249132551103415,0.9877548530249342,0.98,1.2125847381989767
179.0,1.060618903286199,0.9775454184707628,0.97,1.570742752873688
211.0,0.8687342133023054,0.9649109013460258,0.96,0.844202666166638
161.0,1.6147657306669987,0.9818045993929423,0.98,3.579688148880006
174.0,1.223690677473608,0.9864093329909117,0.98,1.2493617004133921
158.0,1.257349308039818,0.9919912603878571,0.98,1.7743512670027068
169.0,1.3707172215911607,0.9826405320720716,0.98,2.4145808208816186
177.0,1.08969753559718,0.9866927316431904,0.97,4.028376086671095
230.0,1.3095097247725616,0.9902897733096507,0.98,2.32260863404276
180.0,0.9594826315246153,0.9780139851946759,0.96,1.2513302066596161
176.0,1.109833036446525,0.9919384328395486,0.97,2.3364910445321696
166.0,0.9531370217311848,0.9703311777349889,0.97,0.8453911703941485
200.0,0.8334978857227678,0.9690082074477979,0.96,0.9471936201732656
184.0,1.1826744192351348,0.9815011779294837,0.97,0.8358409381552862
163.0,1.4267149004380115,0.9954375302848362,0.98,1.9154130157656384
162.0,1.4039221905723156,0.9881108939708093,0.98,1.9012534828265004
208.0,1.0034187317784675,0.9715457643686926,0.97,0.9571173035448677
214.0,1.055206546400955,0.9757569732308344,0.97,1.4603185962338725
170.0,1.0676044491204695,0.9830775982970662,0.97,2.329969917434634
159.0,1.3614191069830095,0.989249450611516,0.98,1.9830253202445949
171.0,1.4135452018040127,0.985711742855605,0.98,2.7294559486756746
207.0,1.0517931774832179,0.9834184283590106,0.97,2.234831649595348
171.0,0.9334539797339896,0.962925676841151,0.96,0.6589130123862184
191.0,0.9370288976521982,0.9623770871022607,0.96,2.1663365416837355
167.0,1.0361945832960044,0.9711869769619638,0.97,0.6340429179538873
196.0,1.0235265774755335,0.9943711812737621,0.97,2.565660518838296
181.0,1.0407263428341553,0.9861326593967782,0.97,2.052146771044762
170.0,1.3835599852042173,0.9911292094652386,0.98,2.434494714064536
170.0,1.303917203857787,0.9876720443233838,0.98,1.1180314814083938
179.0,1.1011002220817547,0.9810459764864109,0.97,1.4704970465378464
162.0,1.1415488045510767,0.9773820762175188,0.97,1.9299867842194913
174.0,0.9578670023577844,0.9800787812513194,0.96,2.326922247823174
168.0,1.1812425446131605,0.9957409481656782,0.97,2.9736512569935343
174.0,0.9238226145308622,0.9791329228132367,0.96,1.71456805668
161.0,1.4452131076203782,0.9865518424421861,0.98,1.603468026538026
205.0,0.7460892980381199,0.9817925789686294,0.95,1.8847183324372787
168.0,1.3343154323435618,0.9938302598409313,0.98,1.9600262983192072
194.0,0.8768939580566736,0.9897818921336017,0.96,2.370015897617436
197.0,0.8752677364028804,0.9665258633851085,0.96,1.9548165049760884
170.0,1.0709280264017638,0.9866129883335172,0.97,1.5483832109373212
196.0,0.8837680686682634,0.9731826172848049,0.96,1.5086800718382931
172.0,1.0282931817579375,0.9918649479440936,0.97,2.0618360554148647
167.0,1.4121029638450247,0.9867835446541622,0.98,2.2788352997988994
179.0,1.0250165177045354,0.9869658381645063,0.97,2.278127655230187
175.0,1.1513522727549157,0.984581560816921,0.97,1.2444156616286772
166.0,1.6597243571670013,0.9987905992829149,0.98,4.302079265528471
191.0,0.8736545689422374,0.9614261362875608,0.96,0.7361060482190158
113.0,-0.7870358070292631,0.9584723678736781,0.95,-0.9955227701947464
161.0,1.2512651808612676,0.9809661752779164,0.98,1.112334330794484
174.0,1.0132744123143749,0.9739915727240938,0.97,1.1636672805800101
228.0,1.0431692294675485,0.9707233788760717,0.97,2.179445545909945
168.0,1.5604808578363318,0.9850788146514071,0.98,1.0106266884929338
191.0,1.0023529479109965,0.9913133628507413,0.97,2.411320378963792
193.0,1.0389137553364123,0.9748462733726954,0.97,2.369797043610967
169.0,1.1102649360477501,0.9874475485834836,0.97,2.153596102553046
155.0,1.441671087229368,0.9850158236512938,0.98,2.1499007996638664
162.0,1.2602436598107727,0.9883297029952868,0.98,1.4563202904663939
203.0,1.0696416497528314,0.9814954457416156,0.97,1.7384222059383285
174.0,0.9655701222961669,0.9783912697782682,0.97,2.9934111470587492
171.0,0.8826973294779443,0.9801401695705358,0.96,1.4508996896844475
182.0,0.8255673995023746,0.9828087076742741,0.96,2.6972316325193884
172.0,1.4977802877095303,0.9979366070686203,0.98,2.66919172271753
159.0,1.3266615128252064,0.9829797610739307,0.98,2.197726404739586
215.0,0.7857685399699483,0.9572846376530143,0.95,1.3445032500295437
168.0,1.3355789087571208,0.9892062146244376,0.98,2.13732789469419
159.0,1.2875602490692457,0.9844361023896788,0.98,2.2027709519164898
177.0,1.0186886741024221,0.9782078978331227,0.97,2.533038836456331
163.0,1.2235765919429629,0.9973082945369213,0.98,3.4047824183283435
174.0,1.1489862178831702,0.976714152542745,0.97,2.530470605652547
162.0,1.2721085412273585,0.9898704995993126,0.98,1.582506578281664
183.0,1.1995194317453184,0.9807078966880667,0.97,1.4189644019081786
100.0,0.8117824165130666,0.9741305010105848,0.96,-0.34929639581710803
161.0,1.3948925168575625,0.9822103812692008,0.98,2.5275499065533493
188.0,0.9483703868680713,0.9719353281882919,0.96,1.727326886407908
160.0,1.2601981820669004,0.9930707700185203,0.98,2.582489164560282
223.0,0.7790917469424395,0.9547240695536404,0.95,1.4183755602975987
179.0,0.8615102983001313,0.9631831661237794,0.96,0.5812475920005572
157.0,1.6116402383364137,0.9936319660249648,0.98,2.833510937119951
179.0,1.0885399452393942,0.9769982070624715,0.97,1.0369074943405745
167.0,1.0863055325780635,0.9863177811057898,0.97,1.5157242527280586
165.0,1.110189815288064,0.9907491638089995,0.97,2.400820408073982
173.0,1.4998023125250215,0.98076960787825,0.98,3.3193985797253713
183.0,1.4345503394042625,0.9973643283622703,0.98,2.4729638099115068
190.0,0.7763050259479684,0.9577868946692286,0.95,0.9458634914109719
160.0,1.5114474723729054,0.992456864116245,0.98,1.692715534724484
181.0,1.031962413390466,0.9864452805810735,0.97,1.6734855865607874
162.0,1.3121986902428666,0.9898651639598293,0.98,2.822220531726397
162.0,1.114435637574912,0.9740045884962932,0.97,0.9777114629922714
184.0,1.0088798761370585,0.9719073035255793,0.97,2.4028187346552445
152.0,1.587126285272681,0.9963966915120923,0.98,2.036608399486707
181.0,1.014224419270228,0.974645683176763,0.97,3.3821492695192186
171.0,1.5006609991893667,0.987607906849546,0.98,1.3703370866318632
174.0,1.3302353644587754,0.9964471848800145,0.98,2.356330506502742
216.0,0.9237060397720429,0.9776755003127948,0.96,2.4871216986452938
197.0,0.8583726408186213,0.9628496946320335,0.96,1.0145826440740682
